Date;Source;Target;Label
2024-01-04;ISLAMIC;ISRAEL;1123
2024-01-04;ISLAMIC;ISRAEL;1123
2024-01-04;NORWEGIAN REFUGEE COUNCIL;ISRAEL;130
2024-01-04;NORWEGIAN REFUGEE COUNCIL;GAZA;128
2024-01-04;NORWEGIAN;ISRAEL;128
2024-01-04;NORWEGIAN;ISRAEL;130
2024-01-04;NORWAY;ISRAEL;128
2024-01-04;NORWAY;ISRAEL;130
2024-01-04;PROTESTER;ISRAEL;071
2024-01-04;ACTIVIST;ISRAEL;128
2024-01-04;PROTESTER;PALESTINE;071
2024-01-04;PROTESTER;PALESTINE;071
2024-01-04;PALESTINE;;128
2024-01-04;PALESTINE;;128
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;GAZA;UNITED KINGDOM;040
2024-01-04;GAZA;PRESIDENT;042
2024-01-04;GAZA;PRESIDENT;042
2024-01-04;GAZA;ISRAEL;042
2024-01-04;GAZA;ISRAEL;042
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;PALESTINE;LEBANON;010
2024-01-04;PALESTINE;LEBANON;010
2024-01-04;GAZA;SPOKESMAN;040
2024-01-04;PALESTINE;HAMAS;010
2024-01-04;PALESTINE;HAMAS;010
2024-01-04;GAZA;HAMAS;042
2024-01-04;GAZA;AMERICAN;112
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;PALESTINE;CYPRUS;120
2024-01-04;PALESTINE;CABINET;040
2024-01-04;PALESTINE;CABINET;040
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;PALESTINE;ISRAEL;120
2024-01-04;HAMAS;PRESIDENT;190
2024-01-04;HAMAS;ISRAEL;046
2024-01-04;HAMAS;ISRAEL;046
2024-01-04;HAMAS;GAZA;043
2024-01-04;HAMAS;GAZA;043
2024-01-04;QATAR;GAZA;040
2024-01-04;QATAR;GAZA;040
2024-01-04;SAUDI ARABIA;ISRAEL;111
2024-01-04;SAUDI ARABIA;ISRAEL;111
2024-01-04;TURKISH;GAZA;010
2024-01-04;TURKISH;GAZA;112
2024-01-04;THE INTERNATIONAL COMMUNITY;PALESTINE;111
2024-01-04;THE INTERNATIONAL COMMUNITY;PALESTINE;111
2024-01-04;THE INTERNATIONAL COMMUNITY;PALESTINE;111
2024-01-04;THE INTERNATIONAL COMMUNITY;PALESTINE;111
2024-01-04;UKRAINE;ISRAEL;010
2024-01-04;UKRAINE;GAZA;010
2024-01-04;UKRAINE;GAZA;010
2024-01-04;YEMEN;COLOMBIA;173
2024-01-04;YEMEN;THE US;130
2024-01-04;YEMEN;YEMEN;138
2024-01-04;YEMEN;YEMEN;138
2024-01-04;YEMEN;IRAN;138
2024-01-04;YEMEN;IRAN;138
2024-01-04;CANADA;ISRAEL;112
2024-01-04;CRIMINAL;ISRAEL;020
2024-01-04;BERLIN;HAMAS;043
2024-01-04;EGYPT;GAZA;030
2024-01-04;EGYPT;PALESTINE;073
2024-01-04;EGYPT;GAZA;073
2024-01-04;FINANCE MINIST;ISRAEL;0833
2024-01-04;IRAN;ISRAEL;1124
2024-01-04;IRANIAN;HAMAS;010
2024-01-04;IRAN;ISRAEL;112
2024-01-04;IRANIAN;ISRAEL;112
2024-01-04;ISRAEL;;072
2024-01-04;ISRAEL;;073
2024-01-04;ISRAEL;;0833
2024-01-04;ISRAEL;AFRICA;016
2024-01-04;ISRAEL;AFRICA;016
2024-01-04;ISRAEL;CANADA;020
2024-01-04;ISRAEL;CANADA;020
2024-01-04;ISRAEL;MINISTRY;190
2024-01-04;ISRAEL;MINISTRY;193
2024-01-04;ISRAEL;ISRAEL;190
2024-01-04;ISRAEL;GAZA;138
2024-01-04;ISRAEL;PALESTINIAN;190
2024-01-04;ISRAEL;PALESTINIAN;190
2024-01-04;ISRAEL;ISRAELI;120
2024-01-04;ISRAEL;MINISTRY;190
2024-01-04;ISRAEL;MINISTRY;193
2024-01-04;ISRAEL;WEST BANK;173
2024-01-04;ISRAEL;WEST BANK;173
2024-01-04;HASSAN;ISRAEL;012
2024-01-04;HASSAN;ISRAEL;203
2024-01-04;HASSAN;GAZA;138
2024-01-04;MAJOR GENERAL;ISRAEL;010
2024-01-04;COMMANDER;PALESTINE;010
2024-01-04;COMMANDER;PALESTINE;010
2024-01-04;MAJOR GENERAL;PALESTINE;010
2024-01-04;MAJOR GENERAL;PALESTINE;010
2024-01-04;GAZA;;073
2024-01-04;GAZA;ISRAEL;073
2024-01-04;GAZA;ISRAEL;073
2024-01-04;GAZA;ISRAEL;173
2024-01-04;GAZA;ISRAEL;173
2024-01-04;GAZA;ISRAEL;173
2024-01-04;GAZA;ISRAEL;173
2024-01-04;PALESTINE;ISRAEL;182
2024-01-04;PALESTINE;ISRAEL;182
2024-01-04;WEST BANK;ISRAEL;173
2024-01-04;GAZA;ISRAEL;182
2024-01-04;GAZA;ISRAEL;182
2024-01-04;HAMAS;BERLIN;042
2024-01-04;HAMAS;BERLIN;042
2024-01-04;HAMAS;ISRAEL;180
2024-01-04;HAMAS;ISRAEL;180
2024-01-04;GUNMEN;ISRAEL;043
2024-01-04;GUNMEN;ISRAEL;043
2024-01-04;THE US;ISRAEL;0332
2024-01-04;A US;ISRAEL;111
2024-01-04;A US;ISRAEL;111
2024-01-04;THE US;GAZA;0332
2024-01-03;ISRAEL;IRAQ;051
2024-01-03;ISRAEL;IRAQ;051
2024-01-03;ISRAEL;UNITED STATES;051
2024-01-04;DEPUTY;ISRAEL;190
2024-01-04;RETIRED;ISRAEL;051
2024-01-04;THE SECURITY COUNCIL;YEMEN;040
2024-01-04;THE SECURITY COUNCIL;YEMEN;040
2024-01-04;THE SECURITY COUNCIL;YEMEN;046
2024-01-04;THE SECURITY COUNCIL;YEMEN;046
2024-01-04;IRAN;ISRAEL;1124
2024-01-04;IRAN;ISRAEL;1124
2024-01-04;ISRAEL;;014
2024-01-04;ISRAEL;;050
2024-01-04;ISRAEL;;1712
2024-01-04;ISRAEL;;194
2024-01-04;ISRAEL;MINIST;050
2024-01-04;ISRAEL;THE UN;125
2024-01-04;ISRAEL;ISRAEL;120
2024-01-04;ISRAEL;LEBANON;138
2024-01-04;ISRAEL;DEPUTY;190
2024-01-04;LEBANESE;ISRAEL;1124
2024-01-04;LEBANESE;ISRAEL;1124
2024-01-04;LEBANON;ISRAEL;190
2024-01-04;LEBANON;ISRAEL;190
2024-01-04;LEBANESE;ISRAEL;194
2024-01-04;LEBANESE;ISRAEL;194
2024-01-04;LEBANON;ISRAEL;010
2024-01-04;LEBANON;ISRAEL;013
2024-01-04;LEBANON;ISRAEL;1123
2024-01-04;LEBANON;ISRAEL;1124
2024-01-04;LEBANON;ISRAEL;1124
2024-01-04;LEBANON;ISRAEL;194
2024-01-04;LEBANON;ISRAEL;194
2024-01-04;SHIITE;ISRAEL;145
2024-01-04;SHIITE;ISRAEL;145
2024-01-04;HAMAS;ISRAEL;031
2024-01-04;HAMAS;ISRAEL;031
2024-01-04;HAMAS;ISRAEL;193
2024-01-04;HAMAS;ISRAEL;193
2024-01-04;HAMAS;LEBANON;186
2024-01-04;TERRORIST ORGANIZATION;HAMAS;190
2024-01-04;THE US;GAZA;051
2024-01-04;YEMEN;CRIMINAL;111
2024-01-04;YEMEN;CRIMINAL;111
2024-01-04;YEMEN;THE SECURITY COUNCIL;040
2024-01-04;YEMEN;THE SECURITY COUNCIL;040
2024-01-04;YEMEN;THE SECURITY COUNCIL;046
2024-01-04;YEMEN;THE SECURITY COUNCIL;046
2023-12-05;GAZA;ISRAEL;100
2023-12-05;GAZA;ISRAEL;100
2023-12-05;RUSSIAN;ISRAEL;100
2023-12-05;RUSSIAN;ISRAEL;100
2023-12-05;RUSSIAN;GAZA;203
2023-12-05;RUSSIAN;GAZA;203
2023-12-28;UNITED STATES;ISRAEL;036
2024-01-04;SCHOOL;PALESTINE;071
2024-01-04;EGYPTIAN;ISRAEL;051
2024-01-04;EGYPTIAN;ISRAEL;051
2024-01-04;EGYPT;ISRAEL;010
2024-01-04;EGYPT;ISRAEL;010
2024-01-04;EGYPT;ISRAEL;120
2024-01-04;EGYPT;ISRAEL;120
2024-01-04;EGYPT;PALESTINE;010
2024-01-04;EGYPT;PALESTINE;010
2024-01-04;EGYPT;PALESTINE;010
2024-01-04;EGYPT;PALESTINE;010
2024-01-04;EGYPT;PALESTINE;120
2024-01-04;EGYPT;PALESTINE;120
2024-01-04;FRENCH;ISRAEL;020
2024-01-04;FRENCH;ISRAEL;020
2024-01-04;FRENCH;ISRAEL;130
2024-01-04;FRENCH;ISRAEL;130
2024-01-04;FRANCE;ISRAEL;111
2024-01-04;FRANCE;ISRAEL;020
2024-01-04;FRENCH;ISRAEL;020
2024-01-04;FRANCE;ISRAEL;130
2024-01-04;FRENCH;ISRAEL;130
2024-01-04;SECRETARY OF STATE;ISRAEL;042
2024-01-04;SECRETARY OF STATE;ISRAEL;042
2024-01-04;HOSPITAL;GAZA;193
2024-01-04;UNSC;ISRAEL;040
2024-01-04;UNSC;GAZA;040
2024-01-04;IRANIAN;ISRAEL;042
2024-01-04;IRANIAN;ISRAEL;042
2024-01-04;IRAN;ISRAEL;051
2024-01-04;IRAN;ISRAEL;051
2024-01-04;TEHRAN;ISRAEL;112
2024-01-04;IRANIAN;ISRAEL;042
2024-01-04;ISRAEL;;090
2024-01-04;ISRAEL;;120
2024-01-04;ISRAEL;;190
2024-01-04;ISRAEL;AFRICA;110
2024-01-04;ISRAEL;AFRICA;120
2024-01-04;ISRAEL;DEPUTY;190
2024-01-04;ISRAEL;COMMUNITY;012
2024-01-04;ISRAEL;SECRETARY OF STATE;043
2024-01-04;ISRAEL;IRANIAN;017
2024-01-04;ISRAEL;IRANIAN;043
2024-01-04;ISRAEL;IRANIAN;043
2024-01-04;ISRAEL;ISRAEL;043
2024-01-04;ISRAEL;ISRAEL;190
2024-01-04;ISRAEL;ISRAEL;1721
2024-01-04;ISRAEL;LEBANON;010
2024-01-04;ISRAEL;LEBANON;043
2024-01-04;ISRAEL;LEBANON;0874
2024-01-04;ISRAEL;LEBANON;138
2024-01-04;ISRAEL;LEBANON;138
2024-01-04;ISRAEL;LEBANON;138
2024-01-04;ISRAEL;JOURNALIST;172
2024-01-04;ISRAEL;BRIGADIER GENERAL;1721
2024-01-04;ISRAEL;DETAINEE;043
2024-01-04;ISRAEL;GAZA;042
2024-01-04;ISRAEL;GAZA;042
2024-01-04;ISRAEL;GAZA;042
2024-01-04;ISRAEL;GAZA;043
2024-01-04;ISRAEL;GAZA;050
2024-01-04;ISRAEL;GAZA;110
2024-01-04;ISRAEL;GAZA;110
2024-01-04;ISRAEL;PALESTINIAN;173
2024-01-04;ISRAEL;PALESTINIAN;173
2024-01-04;ISRAEL;PALESTINIAN;173
2024-01-04;ISRAEL;GAZA;190
2024-01-04;ISRAEL;WEST BANK;195
2024-01-04;ISRAEL;HAMAS;010
2024-01-04;ISRAEL;HAMAS;043
2024-01-04;ISRAEL;HAMAS;112
2024-01-04;ISRAEL;HAMAS;173
2024-01-04;ISRAEL;HAMAS;130
2024-01-04;ISRAEL;HAMAS;130
2024-01-04;ISRAEL;MILITANT;190
2024-01-04;ISRAEL;MILITANT;190
2024-01-04;ISRAEL;THE INTERNATIONAL COMMUNITY;111
2024-01-04;ISRAEL;UNITED STATES;043
2024-01-04;ISRAEL;UNITED STATES;133
2024-01-04;ISRAEL;UNITED STATES;140
2024-01-04;ISRAEL;THE ASSOCIATED PRESS;013
2024-01-04;ISRAEL;AFRICA;110
2024-01-04;ISRAEL;ISRAEL;042
2024-01-04;ISRAEL;UNITED STATES;051
2024-01-04;ISRAEL;GAZA;193
2024-01-04;ISRAEL;IRANIAN;043
2024-01-04;ISRAEL;;090
2024-01-04;ISRAEL;JOURNALIST;172
2024-01-04;HASSAN;ISRAEL;111
2024-01-04;HASSAN;ISRAEL;138
2024-01-04;HASSAN;HAMAS;010
2024-01-04;HASSAN;HAMAS;010
2024-01-04;HASSAN;HAMAS;190
2024-01-04;HASSAN;HAMAS;190
2024-01-04;LEBANON;ISRAEL;042
2024-01-04;LEBANON;HAMAS;186
2024-01-04;MAGAZINE;ISRAEL;110
2024-01-04;DETAINEE;ISRAEL;042
2024-01-04;PRISONER;YEMEN;046
2024-01-04;PRISONER;YEMEN;046
2024-01-04;PALESTINE;;190
2024-01-04;PALESTINE;;190
2024-01-04;GAZA;CITIZEN;190
2024-01-04;GAZA;CITIZEN;190
2024-01-04;PALESTINE;GOVERNMENT;061
2024-01-04;PALESTINE;GOVERNMENT;061
2024-01-04;GAZA;ISRAEL;042
2024-01-04;GAZA;ISRAEL;042
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;043
2024-01-04;GAZA;ISRAEL;050
2024-01-04;GAZA;ISRAEL;050
2024-01-04;GAZA;ISRAEL;0871
2024-01-04;GAZA;ISRAEL;0871
2024-01-04;PALESTINE;ISRAEL;111
2024-01-04;PALESTINE;ISRAEL;111
2024-01-04;GAZA;ISRAEL;190
2024-01-04;GAZA;ISRAEL;190
2024-01-04;PALESTINE;ISRAEL;193
2024-01-04;PALESTINE;ISRAEL;193
2024-01-04;GAZA;ISRAEL;195
2024-01-04;GAZA;ISRAEL;195
2024-01-04;PALESTINE;MILITANT;190
2024-01-04;PALESTINE;MILITANT;190
2024-01-04;PALESTINE;MILITANT;190
2024-01-04;PALESTINE;MILITANT;190
2024-01-04;GAZA;THE INTERNATIONAL COMMUNITY;111
2024-01-04;GAZA;UNITED STATES;073
2024-01-04;PALESTINE;ISRAEL;190
2024-01-04;PALESTINE;ISRAEL;190
2024-01-04;PALESTINE;PALESTINIAN;012
2024-01-04;PALESTINE;PALESTINIAN;012
2024-01-04;HAMAS;CABINET;172
2024-01-04;HAMAS;CABINET;181
2024-01-04;HAMAS;ISRAEL;013
2024-01-04;HAMAS;ISRAEL;013
2024-01-04;HAMAS;ISRAEL;013
2024-01-04;HAMAS;ISRAEL;013
2024-01-04;HAMAS;ISRAEL;042
2024-01-04;HAMAS;ISRAEL;042
2024-01-04;HAMAS;ISRAEL;164
2024-01-04;HAMAS;ISRAEL;164
2024-01-04;HAMAS;ISRAEL;164
2024-01-04;HAMAS;ISRAEL;164
2024-01-04;HAMAS;GAZA;013
2024-01-04;HAMAS;GAZA;013
2024-01-04;HAMAS;ISRAEL;111
2024-01-04;HAMAS;ISRAEL;111
2024-01-04;HAMAS;LEBANON;190
2024-01-04;TERRORIST;ISRAEL;010
2024-01-04;MILITANT;PALESTINE;190
2024-01-04;MILITANT;PALESTINE;190
2024-01-04;MILITANT;PALESTINE;190
2024-01-04;MILITANT;PALESTINE;190
2024-01-04;UNITED STATES;ISRAEL;042
2024-01-04;UNITED STATES;ISRAEL;080
2024-01-04;UNITED STATES;ISRAEL;138
2024-01-04;UNITED STATES;ISRAEL;190
2024-01-04;UNITED STATES;GAZA;190
2024-01-04;UNITED STATES;GAZA;193
2024-01-04;UNITED STATES;GAZA;193
2024-01-04;JOE BIDEN;ISRAEL;111
2024-01-04;JOE BIDEN;ISRAEL;111
2024-01-04;YEMEN;MERCHANT SHIP;194
2024-01-04;YEMEN;MERCHANT SHIP;194
2024-01-04;YEMEN;MERCHANT SHIP;194
2024-01-04;YEMEN;DJIBOUTI;194
2024-01-04;YEMEN;PRISONER;046
2024-01-04;YEMEN;PRISONER;046
2024-01-04;AFRICA;ISRAEL;170
2024-01-04;AFRICA;HAMAS;128
2024-01-04;AFRICA;HAMAS;170
2024-01-04;EUROPEAN;ISRAEL;020
2024-01-04;EUROPEAN;ISRAEL;111
2024-01-04;EUROPEAN;ISRAEL;111
2024-01-04;EUROPEAN;GAZA;020
2024-01-04;MINIST;ISRAEL;090
2024-01-04;IRAN;ISRAEL;1123
2024-01-04;IRAN;ISRAEL;1123
2024-01-04;IRAN;ISRAEL;1123
2024-01-04;IRANIAN;ISRAEL;1124
2024-01-04;IRANIAN;ISRAEL;1124
2024-01-04;IRANIAN;ISRAEL;130
2024-01-04;IRAN;ISRAEL;138
2024-01-04;IRAN;ISRAEL;173
2024-01-04;IRAN;ISRAEL;173
2024-01-04;ISRAEL;;015
2024-01-04;ISRAEL;;115
2024-01-04;ISRAEL;IRAN;112
2024-01-04;ISRAEL;SPOKESMAN;010
2024-01-04;ISRAEL;MEDIA;010
2024-01-04;ISRAEL;RESERVIST;043
2024-01-04;ISRAEL;HAMAS;040
2024-01-04;ISRAEL;HAMAS;190
2024-01-04;ISRAEL;GUNMEN;042
2024-01-04;ISRAEL;GUNMEN;042
2024-01-04;ISRAEL;ISRAELI;013
2024-01-04;ISRAEL;HAMAS;112
2024-01-04;ISRAEL;HAMAS;112
2024-01-04;ISRAEL;HAMAS;1123
2024-01-04;WORKER;ISRAEL;073
2024-01-04;WORKER;GAZA;073
2024-01-04;RESERVIST;ISRAEL;042
2024-01-04;RESERVIST;ISRAEL;084
2024-01-04;THE HAGUE;ISRAEL;173
2024-01-04;GAZA;ISRAEL;202
2024-01-04;GAZA;ISRAEL;202
2024-01-04;GAZA;HAMAS;040
2024-01-04;HAMAS;DJIBOUTI;036
2024-01-04;HAMAS;DJIBOUTI;036
2024-01-04;HAMAS;DJIBOUTI;036
2024-01-04;HAMAS;DJIBOUTI;036
2024-01-04;HAMAS;SECRETARY OF STATE;036
2024-01-04;HAMAS;SECRETARY OF STATE;036
2024-01-04;HAMAS;ISRAEL;040
2024-01-04;HAMAS;ISRAEL;040
2024-01-04;HAMAS;ISRAEL;120
2024-01-04;HAMAS;ISRAEL;120
2024-01-04;HAMAS;GAZA;040
2024-01-04;HAMAS;GAZA;040
2024-01-04;HAMAS;GAZA;120
2024-01-04;HAMAS;GAZA;120
2024-01-04;HAMAS;GAZA;120
2024-01-04;HAMAS;GAZA;120
2024-01-04;HAMAS;A US;010
2024-01-04;RUSSIA;ISRAEL;1124
2024-01-04;RUSSIA;ISRAEL;1124
2024-01-04;RUSSIAN;GAZA;112
2024-01-04;SAUDI ARABIA;ISRAEL;111
2024-01-04;SAUDI;ISRAEL;111
2024-01-04;MILITANT;HAMAS;1123
2024-01-04;MILITANT;HAMAS;190
2024-01-04;THE INTERNATIONAL COMMUNITY;ISRAEL;025
2024-01-04;UNITED STATES;YEMEN;020
2024-01-04;US OFFICIAL;ISRAEL;114
2024-01-04;YEMEN;CONTAINER SHIP;130
2024-01-04;FOREIGN MINIST;PALESTINE;020
2024-01-04;FOREIGN MINIST;PALESTINE;020
2024-01-04;ISRAEL;MILITANT;190
2024-01-04;ISRAEL;MILITANT;190
2024-01-04;GAZA;;1056
2024-01-04;GAZA;ISRAEL;1056
2024-01-04;GAZA;ISRAEL;1056
2024-01-04;HAMAS;;040
2024-01-04;HAMAS;;043
2024-01-04;HAMAS;ISRAEL;1821
2024-01-04;HAMAS;ISRAEL;1821
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;INTELLIGENCE SERVICE;ISRAEL;138
2024-01-04;INTELLIGENCE SERVICE;ISRAEL;138
2024-01-04;INTELLIGENCE SERVICE;HAMAS;173
2024-01-04;A US;ISRAEL;111
2023-01-04;ISRAEL;PRIME MINISTER;083
2024-01-04;GOVERNMENT;PALESTINE;011
2024-01-04;GOVERNMENT;PALESTINE;011
2024-01-04;MINIST;GAZA;013
2024-01-04;EDUCATION OFFICIAL;ISRAEL;114
2024-01-04;EDUCATION OFFICIAL;ISRAEL;140
2024-01-04;EDUCATION OFFICIAL;GAZA;114
2024-01-04;EDUCATION OFFICIAL;GAZA;140
2024-01-04;ISRAEL;;084
2024-01-04;ISRAEL;;084
2024-01-04;ISRAEL;GOVERNMENT;011
2024-01-04;ISRAEL;PRIME MINISTER;014
2024-01-04;ISRAEL;GAZA;013
2024-01-04;ISRAEL;JOURNALIST;050
2024-01-04;ISRAEL;JOURNALIST;051
2024-01-04;EMPLOYEE;ISRAEL;0256
2024-01-04;EMPLOYEE;GAZA;0256
2024-01-04;JOURNALIST;ISRAEL;010
2024-01-04;JOURNALIST;ISRAEL;154
2024-01-04;DUTCH;ISRAEL;010
2024-01-04;DUTCH;ISRAEL;111
2024-01-04;DUTCH;ISRAEL;111
2024-01-04;DUTCH;ISRAEL;111
2024-01-04;THE NETHERLAND;PALESTINE;020
2024-01-04;THE NETHERLAND;PALESTINE;020
2024-01-04;DUTCH;ISRAEL;010
2024-01-04;PALESTINE;ISRAEL;090
2024-01-04;PALESTINE;ISRAEL;090
2024-01-04;HAMAS;IRAN;036
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;HAMAS;ISRAEL;190
2024-01-04;FIGHTER;ISRAEL;020
2024-01-04;WASHINGTON;ISRAEL;111
2024-01-04;AFRICA;ISRAEL;020
2024-01-04;SYDNEY;YEMEN;053
2024-01-04;AUSTRALIA;YEMEN;111
2024-01-04;SYDNEY;YEMEN;111
2024-01-04;EUROPEAN UNION;ISRAEL;190
2024-01-04;IRAN;ISRAEL;112
2024-01-04;IRAN;ISRAEL;1124
2024-01-04;IRAN;ISRAEL;1124
2024-01-04;ISRAEL;DJIBOUTI;160
2024-01-04;ISRAEL;IRANIAN;017
2024-01-04;ISRAEL;ISRAEL;051
2024-01-04;ISRAEL;ISRAEL;186
2024-01-04;ISRAEL;BEIRUT;190
2024-01-04;ISRAEL;PALESTINIAN;190
2024-01-04;ISRAEL;PALESTINIAN;190
2024-01-04;ISRAEL;GAZA;195
2024-01-04;ISRAEL;GAZA;195
2024-01-04;ISRAEL;ISRAELI;100
2024-01-04;ISRAEL;ISRAELI;100
2024-01-04;ISRAEL;;195
2024-01-04;ISRAEL;GAZA;195
2024-01-04;ISRAEL;GAZA;195
2024-01-04;LEBANON;ISRAEL;138
2024-01-04;LEBANON;ISRAEL;186
2024-01-04;BEIRUT;ISRAEL;186
2024-01-04;SPOKESMAN;ISRAEL;100
2024-01-04;GAZA;JOURNALIST;190
2024-01-04;HAMAS;;173
2024-01-04;HAMAS;LEBANESE;112
2024-01-04;AL JAZEERA;ISRAEL;190
2024-01-04;AL JAZEERA;ISRAEL;190
2024-01-04;AL JAZEERA;ISRAEL;190
2024-01-04;UNITED STATES;ISRAEL;190
2024-01-04;THE US;ISRAEL;010
2024-01-04;THE US;ISRAEL;111
2024-01-04;YEMEN;DJIBOUTI;180
2024-01-04;DEPUTY;ISRAEL;111
2024-01-04;DJIBOUTI;ISRAEL;141
2024-01-04;BRITISH;ISRAEL;112
2024-01-04;BRITISH;YEMEN;010
2024-01-04;UNITED KINGDOM;YEMEN;026
2024-01-04;UNITED KINGDOM;YEMEN;026
2024-01-04;BRITISH;YEMEN;161
2024-01-04;AUTHORITIES;ISRAEL;012
2024-01-04;AUTHORITIES;ISRAEL;012
2024-01-04;HOSPITAL;ISRAEL;1712
2024-01-04;HOSPITAL;ISRAEL;1712
2024-01-04;HOSPITAL;GAZA;1712
2024-01-04;RIGHTS GROUP;PALESTINE;1822
2024-01-04;RIGHTS GROUP;PALESTINE;1822
2024-01-04;THE UN;ISRAEL;036
2024-01-04;THE UN;ISRAEL;036
2024-01-04;THE UN;ISRAEL;036
2024-01-04;THE UN;YEMEN;025
2024-01-04;IRANIAN;ISRAEL;100
2024-01-04;IRANIAN;ISRAEL;100
2024-01-04;IRAN;ISRAEL;100
2024-01-04;IRAN;ISRAEL;120
2024-01-04;IRAN;ISRAEL;120
2024-01-04;IRANIAN;ISRAEL;138
2024-01-04;IRANIAN;ISRAEL;138
2024-01-04;ISRAEL;;014
2024-01-04;ISRAEL;;043
2024-01-04;ISRAEL;;170
2024-01-04;ISRAEL;;1712
2024-01-04;ISRAEL;;190
2024-01-04;ISRAEL;;194
2024-01-04;ISRAEL;;194
2024-01-04;ISRAEL;AFRICA;112
2024-01-04;ISRAEL;CIVILIAN;190
2024-01-04;ISRAEL;DJIBOUTI;160
2024-01-04;ISRAEL;EGYPT;057
2024-01-04;ISRAEL;BRITISH;112
2024-01-04;ISRAEL;THE UN;036
2024-01-04;ISRAEL;THE UN;036
2024-01-04;ISRAEL;IRAN;010
2024-01-04;ISRAEL;IRAN;010
2024-01-04;ISRAEL;IRAN;012
2024-01-04;ISRAEL;IRAN;012
2024-01-04;ISRAEL;IRAN;040
2024-01-04;ISRAEL;IRAN;040
2024-01-04;ISRAEL;IRAN;100
2024-01-04;ISRAEL;IRAN;100
2024-01-04;ISRAEL;IRAN;112
2024-01-04;ISRAEL;ISRAEL;040
2024-01-04;JERUSALEM;ISRAEL;043
2024-01-04;ISRAEL;ISRAELI;046
2024-01-04;ISRAEL;ISRAEL;0841
2024-01-04;ISRAEL;ISRAEL;190
2024-01-04;ISRAEL;ISRAEL;170
2024-01-04;ISRAEL;ISRAEL;190
2024-01-04;ISRAEL;LEBANON;030
2024-01-04;ISRAEL;LEBANON;194
2024-01-04;ISRAEL;NIGERIA;043
2024-01-04;ISRAEL;GAZA;020
2024-01-04;ISRAEL;GAZA;020
2024-01-04;ISRAEL;PALESTINIAN;051
2024-01-04;ISRAEL;PALESTINIAN;057
2024-01-04;ISRAEL;PALESTINIAN;057
2024-01-04;ISRAEL;GAZA;190
2024-01-04;ISRAEL;PALESTINIAN;190
2024-01-04;ISRAEL;HAMAS;010
2024-01-04;ISRAEL;HAMAS;010
2024-01-04;ISRAEL;HAMAS;040
2024-01-04;ISRAEL;HAMAS;040
2024-01-04;ISRAEL;HAMAS;051
2024-01-04;ISRAEL;HAMAS;0841
2024-01-04;ISRAEL;HAMAS;180
2024-01-04;ISRAEL;HAMAS;195
2024-01-04;ISRAEL;AL JAZEERA;010
2024-01-04;ISRAEL;AL JAZEERA;080
2024-01-04;ISRAEL;UNITED STATES;0256
2024-01-04;ISRAEL;THE US;112
2024-01-04;ISRAEL;THE US;112
2024-01-04;ISRAEL;MINIST;010
2024-01-04;ISRAEL;ISRAEL;010
2024-01-04;ISRAEL;ISRAEL;010
2024-01-04;ISRAEL;CIVILIAN;051
2024-01-04;ISRAEL;CIVILIAN;072
2024-01-04;ISRAEL;GOVERNMENT;013
2024-01-04;ISRAEL;THE UN;036
2024-01-04;ISRAEL;ISRAEL;010
2024-01-04;ISRAEL;HAMAS;010
2024-01-04;ISRAEL;HAMAS;138
2024-01-04;ISRAEL;IRAN;112
2024-01-04;ISRAEL;IRAN;112
2024-01-04;ISRAEL;THE US;112
2024-01-04;ISRAEL;THE US;112
2024-01-04;ISRAEL;;010
2024-01-04;ISRAEL;ISRAEL;010
2024-01-04;ISRAEL;ISRAELI;040
2024-01-04;ISRAEL;JERUSALEM;042
2024-01-04;ISRAEL;ISRAEL;046
2024-01-04;ISRAEL;ISRAEL;190
2024-01-04;ISRAEL;ISRAELI;173
2024-01-04;ISRAEL;JOURNALIST;040
2024-01-04;ISRAEL;RESERVIST;040
2024-01-04;ISRAEL;RESERVIST;190
2024-01-04;ISRAEL;GAZA;141
2024-01-04;ISRAEL;PALESTINIAN;173
2024-01-04;ISRAEL;HAMAS;190
2024-01-04;ISRAEL;HAMAS;190
2024-01-04;ISRAEL;ISRAEL;090
